Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-11-22,159.74459930419923,201.89519996643065,-491364700,-32870015.14975923
2021-11-23,159.2147994995117,201.23105003356935,-515467600,-52206733.37060596
2021-11-24,158.7879995727539,200.57470001220702,-495457200,-33930017.99363905
2021-11-26,158.3297998046875,199.8968000793457,-510272100,-25878343.976754837
2021-11-29,157.7609997558594,199.21560005187987,-528921000,-34643349.741525345
2021-11-30,157.28179962158202,198.49974998474121,-561546400,-49667392.842669755
2021-12-01,156.7279997253418,197.75805004119874,-590750200,-74121326.1092612
2021-12-02,156.13019973754882,197.0454999923706,-625228800,-76192455.11118607
2021-12-03,155.34559967041017,196.2873500061035,-695495300,-98183126.34155184
2021-12-06,154.91599960327147,195.6353499984741,-652383900,-56897435.90524444
2021-12-07,154.4231997680664,194.99930000305176,-613841100,-68672582.0939211
2021-12-08,153.87699981689454,194.37300003051757,-636116100,-61300139.628317505
2021-12-09,153.40359985351563,193.79165008544922,-659615400,-77586321.8535891
2021-12-10,152.94379974365233,193.228150100708,-644607100,-64430917.012534805
2021-12-13,152.50459976196288,192.63090007781983,-660427600,-57741124.89609717
2021-12-14,152.24359970092775,192.09170009613038,-642736100,-45200619.054159574
2021-12-15,151.83019973754884,191.52270008087157,-667629600,-29888081.223110035
2021-12-16,151.3531996154785,190.9714500808716,-690163000,-43461230.40865262
2021-12-17,150.67519958496095,190.41250007629395,-670381900,-29700492.42335351
2021-12-20,149.7447994995117,189.85405006408692,-694352400,-41487351.99426525
2021-12-21,148.92539962768555,189.27825008392335,-676316100,-23451051.99426525
2021-12-22,148.02159957885743,188.69580005645753,-700818100,-10816195.511566142
2021-12-23,147.04679977416993,188.08510005950927,-683254800,-1030872.7643281668
2021-12-27,146.0429997253418,187.5087000656128,-701119200,-15835321.911612289
2021-12-28,144.97899978637696,186.93130008697509,-718171300,-27115900.85523293
2021-12-29,143.8843995666504,186.35710010528564,-739271800,-29325385.900020678
2021-12-30,142.80419952392577,185.80535011291505,-693834700,6191241.312122267
2021-12-31,141.6363996887207,185.21715015411377,-718121700,-15846914.733456224
2022-01-03,140.49559967041014,184.6201001739502,-701346400,-7664511.203646188
2022-01-04,139.33279968261718,184.03230018615722,-722170400,2461639.6248153104
2022-01-05,138.23259979248047,183.44975021362305,-685519300,-5756059.111203534
2022-01-06,137.36539962768555,182.9349502182007,-653473500,3302512.323463463
2022-01-07,136.57699966430664,182.47040019989015,-615360500,-13012507.657476477
2022-01-10,135.74719985961914,181.97560024261475,-638732700,-21194620.999089956
2022-01-11,135.09219985961914,181.47725025177002,-615116300,-11831870.87821587
2022-01-12,134.43699996948243,181.01805027008058,-589155200,-7373017.871514718
2022-01-13,133.8063999938965,180.5412502670288,-609042900,-26658127.97072998
2022-01-14,133.11300003051758,180.07730030059815,-590428000,-28775963.685777113
2022-01-18,132.38920028686525,179.59380031585692,-616550200,-27882564.96325622
2022-01-19,131.76940032958984,179.0796502685547,-631215400,-37751103.8909284
2022-01-20,131.14680023193358,178.60770027160643,-602249000,-63377008.153328985
2022-01-21,130.40760025024414,178.0826502609253,-628590400,-83917496.74502563
2022-01-24,129.5356002807617,177.56795028686523,-657099700,-59689772.51624437
2022-01-25,128.56140014648437,176.94360031127928,-679323800,-70852114.04744032
2022-01-26,127.49260025024414,176.30100032806396,-706837000,-95547665.12281312
2022-01-27,126.39760040283203,175.6638003540039,-728309700,-101732981.94534321
2022-01-28,125.33360061645507,175.0445003890991,-709417300,-83487063.36110298
